#node	identifier	category	term ID	term description
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1902745	Positive regulation of lamellipodium organization
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1902809	Regulation of skeletal muscle fiber differentiation
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1902893	Regulation of miRNA transcription
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1902894	Negative regulation of miRNA transcription
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1903320	Regulation of protein modification by small protein conjugation or removal
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1903322	Positive regulation of protein modification by small protein conjugation or removal
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1903426	Regulation of reactive oxygen species biosynthetic process
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1903428	Positive regulation of reactive oxygen species biosynthetic process
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1903507	Negative regulation of nucleic acid-templated transcription
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1903508	Positive regulation of nucleic acid-templated transcription
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1903522	Regulation of blood circulation
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1903578	Regulation of ATP metabolic process
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:1903579	Negative regulation of ATP metabolic process
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:2000145	Regulation of cell motility
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:2000147	Positive regulation of cell motility
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:2000241	Regulation of reproductive process
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:2000243	Positive regulation of reproductive process
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:2000377	Regulation of reactive oxygen species metabolic process
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:2000379	Positive regulation of reactive oxygen species metabolic process
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:2000628	Regulation of miRNA metabolic process
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:2000629	Negative regulation of miRNA metabolic process
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:2001014	Regulation of skeletal muscle cell differentiation
Hdac4	10090.ENSMUSP00000095249	GO Process	GO:2001141	Regulation of RNA biosynthetic process
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0000976	Transcription cis-regulatory region binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0000987	Cis-regulatory region sequence-specific DNA binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0001067	Transcription regulatory region nucleic acid binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0003676	Nucleic acid binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0003677	DNA binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0003682	Chromatin binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0003690	Double-stranded DNA binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0003712	Transcription coregulator activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0003714	Transcription corepressor activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0003824	Catalytic activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0004407	Histone deacetylase activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0005488	Binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0005515	Protein binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0008134	Transcription factor binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0008270	Zinc ion binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0016740	Transferase activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0016787	Hydrolase activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0016810	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0016811	Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0019213	Deacetylase activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0019787	Ubiquitin-like protein transferase activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0019789	SUMO transferase activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0019899	Enzyme binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0019900	Kinase binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0019901	Protein kinase binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0030955	Potassium ion binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0031420	Alkali metal ion binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0033558	Protein lysine deacetylase activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0042802	Identical protein binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0042826	Histone deacetylase binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0043167	Ion binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0043169	Cation binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0043565	Sequence-specific DNA binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0046872	Metal ion binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0046914	Transition metal ion binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0097159	Organic cyclic compound binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0140096	Catalytic activity, acting on a protein
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0140110	Transcription regulator activity
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:0140297	DNA-binding transcription factor binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:1901363	Heterocyclic compound binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:1990837	Sequence-specific double-stranded DNA binding
Hdac4	10090.ENSMUSP00000095249	GO Function	GO:1990841	Promoter-specific chromatin binding
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0000118	Histone deacetylase complex
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0005622	Intracellular anatomical structure
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0005634	Nucleus
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0005654	Nucleoplasm
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0005667	Transcription regulator complex
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0005737	Cytoplasm
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0005829	Cytosol
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0005856	Cytoskeleton
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0015629	Actin cytoskeleton
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0016604	Nuclear body
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0016607	Nuclear speck
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0017053	Transcription repressor complex
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0030016	Myofibril
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0030017	Sarcomere
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0030018	Z disc
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0030054	Cell junction
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0031594	Neuromuscular junction
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0031672	A band
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0031674	I band
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0031974	Membrane-enclosed lumen
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0031981	Nuclear lumen
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0032991	Protein-containing complex
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0042641	Actomyosin
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0043226	Organelle
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0043227	Membrane-bounded organelle
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0043228	Non-membrane-bounded organelle
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0043229	Intracellular organelle
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0043231	Intracellular membrane-bounded organelle
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0043233	Organelle lumen
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0043292	Contractile fiber
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0045202	Synapse
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0070013	Intracellular organelle lumen
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0099080	Supramolecular complex
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0099081	Supramolecular polymer
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0099512	Supramolecular fiber
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0110165	Cellular anatomical entity
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:0140513	Nuclear protein-containing complex
Hdac4	10090.ENSMUSP00000095249	GO Component	GO:1902494	Catalytic complex
Hdac4	10090.ENSMUSP00000095249	STRING clusters	CL:4912	Mixed, incl. Circadian rhythm, and Nuclear Receptor transcription pathway
Hdac4	10090.ENSMUSP00000095249	STRING clusters	CL:4913	Mixed, incl. Nuclear Receptor transcription pathway, and MTOR signalling
Hdac4	10090.ENSMUSP00000095249	STRING clusters	CL:4914	Mixed, incl. Nuclear Receptor transcription pathway, and Regulation of lipid metabolism by PPARalpha
Hdac4	10090.ENSMUSP00000095249	STRING clusters	CL:4915	Mixed, incl. NR1H2 and NR1H3-mediated signaling, and Nuclear steroid receptor activity
Hdac4	10090.ENSMUSP00000095249	STRING clusters	CL:4916	Mixed, incl. NR1H2 and NR1H3-mediated signaling, and Histone deacetylase 4/5/7/9
Hdac4	10090.ENSMUSP00000095249	STRING clusters	CL:4917	NR1H2 and NR1H3-mediated signaling, and Histone deacetylase 4/5/7/9
Hdac4	10090.ENSMUSP00000095249	STRING clusters	CL:4919	N-CoR, GPS2-interacting domain, and Histone deacetylase 4/5/7/9
Hdac4	10090.ENSMUSP00000095249	KEGG	mmu04371	Apelin signaling pathway
Hdac4	10090.ENSMUSP00000095249	KEGG	mmu05034	Alcoholism
Hdac4	10090.ENSMUSP00000095249	KEGG	mmu05203	Viral carcinogenesis
Hdac4	10090.ENSMUSP00000095249	KEGG	mmu05206	MicroRNAs in cancer
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-212436	Generic Transcription Pathway
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-2990846	SUMOylation
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-3108232	SUMO E3 ligases SUMOylate target proteins
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-350054	Notch-HLH transcription pathway
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-392499	Metabolism of proteins
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-4090294	SUMOylation of intracellular receptors
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-4551638	SUMOylation of chromatin organization proteins
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-597592	Post-translational protein modification
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-73857	RNA Polymerase II Transcription
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-74160	Gene expression (Transcription)
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-8878159	Transcriptional regulation by RUNX3
Hdac4	10090.ENSMUSP00000095249	Reactome	MMU-8951936	RUNX3 regulates p14-ARF
Hdac4	10090.ENSMUSP00000095249	WikiPathways	WP1244	Estrogen signaling
Hdac4	10090.ENSMUSP00000095249	WikiPathways	WP1270	Endochondral ossification
Hdac4	10090.ENSMUSP00000095249	WikiPathways	WP1560	MicroRNAs in cardiomyocyte hypertrophy
Hdac4	10090.ENSMUSP00000095249	WikiPathways	WP1763	Mechanisms associated with pluripotency
Hdac4	10090.ENSMUSP00000095249	WikiPathways	WP2074	Neural crest differentiation
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000042	Animal
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000142	Brain
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000174	Embryonic structure
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000203	Respiratory system
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000227	Central nervous system
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000282	Head
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000284	Organism form
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000379	Embryo
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000421	Connective tissue
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000452	Fibroblast
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0000763	Lung
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0001484	Nervous system
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0001489	Whole body
Hdac4	10090.ENSMUSP00000095249	TISSUES	BTO:0004725	Embryonic fibroblast
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0000118	Histone deacetylase complex
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0000228	Nuclear chromosome
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0000785	Chromatin
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0005622	Intracellular
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0005634	Nucleus
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0005654	Nucleoplasm
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0005694	Chromosome
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0005737	Cytoplasm
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0005829	Cytosol
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0005856	Cytoskeleton
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0015629	Actin cytoskeleton
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0016604	Nuclear body
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0016607	Nuclear speck
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0030016	Myofibril
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0030017	Sarcomere
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0030018	Z disc
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0030054	Cell junction
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0031594	Neuromuscular junction
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0031672	A band
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0031674	I band
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0031974	Membrane-enclosed lumen
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0031981	Nuclear lumen
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0032991	Protein-containing complex
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0034967	Set3 complex
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0042641	Actomyosin
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0043226	Organelle
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0043229	Intracellular organelle
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0043233	Organelle lumen
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0043292	Contractile fiber
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0045202	Synapse
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0070013	Intracellular organelle lumen
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0070823	HDA1 complex
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0099080	Supramolecular complex
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0099081	Supramolecular polymer
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0099512	Supramolecular fiber
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
Hdac4	10090.ENSMUSP00000095249	COMPARTMENTS	GOCC:1902494	Catalytic complex
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0000163	Abnormal cartilage morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0000164	Abnormal cartilage development
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0000165	Abnormal long bone hypertrophic chondrocyte zone
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0000428	Abnormal craniofacial morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0000438	Abnormal cranium morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0000440	Domed cranium
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0000947	Convulsive seizures
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0000948	Nonconvulsive seizures
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001259	Abnormal body weight
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001265	Decreased body size
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001362	Abnormal anxiety-related response
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001363	Increased anxiety-related response
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001392	Abnormal locomotor behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001402	Decreased locomotor activity
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001431	Abnormal eating behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001432	Abnormal food preference
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001440	Abnormal grooming behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001441	Increased grooming behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001533	Abnormal skeleton physiology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001961	Abnormal reflex
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001968	Abnormal touch/ nociception
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001970	Abnormal pain threshold
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001973	Increased thermal nociceptive threshold
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001993	Abnormal blinking
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0001994	Increased blinking frequency
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002061	Abnormal aggression-related behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002062	Abnormal associative learning
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002063	Abnormal learning/memory/conditioning
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002064	Seizures
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002065	Abnormal fear/anxiety-related behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002066	Abnormal motor capabilities/coordination/movement
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002067	Abnormal sensory capabilities/reflexes/nociception
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002069	Abnormal consumption behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002082	Postnatal lethality
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002089	Abnormal postnatal growth/weight/body size
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002113	Abnormal skeleton development
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002114	Abnormal axial skeleton morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002116	Abnormal craniofacial bone morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002557	Abnormal social/conspecific interaction behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002572	Abnormal emotion/affect behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002733	Abnormal thermal nociception
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002757	Decreased vertical activity
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002803	Abnormal operant conditioning behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0002826	Tonic seizures
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003043	Hypoalgesia
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003055	Abnormal long bone epiphyseal plate morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003062	Abnormal coping response
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003063	Increased coping response
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003216	Absence seizures
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003360	Abnormal depression-related behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003416	Premature bone ossification
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003417	Premature endochondral bone ossification
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003491	Abnormal voluntary movement
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003492	Abnormal involuntary movement
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003631	Nervous system phenotype
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003633	Abnormal nervous system physiology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003723	Abnormal long bone morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003795	Abnormal bone structure
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003863	Decreased aggression towards mice
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0003956	Abnormal body size
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0004243	Abnormal motor nerve collateral sprouting
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0004624	Abnormal thoracic cage morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0004811	Abnormal neuron physiology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0004924	Abnormal behavior
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0004986	Abnormal osteoblast morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0004987	Abnormal osteoblast cell number
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0004989	Decreased osteoblast cell number
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0005369	Muscle phenotype
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0005378	Growth/size/body region phenotype
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0005382	Craniofacial phenotype
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0005386	Behavior/neurological phenotype
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0005390	Skeleton phenotype
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0005449	Abnormal food intake
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0005455	Increased susceptibility to weight gain
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0005508	Abnormal skeleton morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0005656	Decreased aggression
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0006395	Abnormal epiphyseal plate morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0006432	Abnormal costal cartilage morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0008271	Abnormal bone ossification
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0008272	Abnormal endochondral bone ossification
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0008840	Abnormal spike wave discharge
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0009250	Abnormal appendicular skeleton morphology
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0009357	Abnormal seizure response to inducing agent
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0009358	Environmentally induced seizures
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0010182	Decreased susceptibility to weight gain
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0010726	Abnormal collateral sprouting
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0010768	Mortality/aging
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0010769	Abnormal survival
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0010770	Preweaning lethality
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0010832	Lethality during fetal growth through weaning
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0011085	Postnatal lethality, complete penetrance
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0011117	Abnormal susceptibility to weight gain
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0011939	Increased food intake
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0011940	Decreased food intake
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0014114	Abnormal cognition
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0020167	Abnormal vertical activity
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0021115	Abnormal aggression towards conspecific
Hdac4	10090.ENSMUSP00000095249	Monarch	MP:0031392	Hypoactivity
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0025	Alternative splicing
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0156	Chromatin regulator
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0175	Coiled coil
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0378	Hydrolase
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0479	Metal-binding
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0539	Nucleus
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0597	Phosphoprotein
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0678	Repressor
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0804	Transcription
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0805	Transcription regulation
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0832	Ubl conjugation
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0862	Zinc
Hdac4	10090.ENSMUSP00000095249	UniProt Keywords	KW-0963	Cytoplasm
